,Pixels_Areas,Length_of_Conveyer,Steel_Type_A300,Steel_Type_A400,Steel_Plate_Thickness,Empty_Index,Square_Index,Outside_Global_Index,Orientation_Index,Luminosity_Index,Pastry,Z_Scratch,K_Scratch,Stains,Dirtiness,Bumps,Other_Faults,X_Range,Y_Range,Defect_Area,Edge,Outside_X_Range,Log_Area,Luminosity_Sum_Range,Log_Area_Sigmoid
490,12834,1400,0,1,40,0.4512,0.9367,0.0,-0.0633,-0.0944,0,0,1,0,0,0,0,158,148,202920,0.48337250646608354,17.8382,0.8609677474050723,154727352,0.8609677474050723
491,10429,1402,0,1,40,0.8473,0.5511,0.0,-0.4489,-0.1035,0,0,1,0,0,0,0,352,194,220796,0.18916721800018238,88.38719999999999,0.6897151070832397,129253536,0.6897151070832397
492,9576,1402,0,1,40,0.5596,0.9536,1.0,0.0464,-0.1041,0,0,1,0,0,0,0,144,151,193452,0.5205410851065988,14.7888,0.8464956690983537,114208848,0.8464956690983537
493,10743,1402,0,1,40,0.5058,0.9408,0.0,-0.0592,-0.0983,0,0,1,0,0,0,0,152,143,272536,0.7336020197756532,16.4768,0.8572368133379695,128952304,0.8572368133379695
494,11411,1400,0,1,40,0.562,0.9341,1.0,0.0659,-0.1077,0,0,1,0,0,0,0,156,167,346833,0.7799361038012436,17.3784,0.8323342146431464,131626129,0.8323342146431464
495,10941,1402,0,1,40,0.5815,0.8837,1.0,0.1163,-0.1098,0,0,1,0,0,0,0,152,172,278795,0.6238340435088523,16.4768,0.8281231108717039,124674000,0.8281231108717039
496,10821,1400,0,1,40,0.5849,0.9576,1.0,0.0424,-0.1059,0,0,1,0,0,0,0,158,165,342316,0.7316211384655396,17.8382,0.8274437811040682,128799216,0.8274437811040682
497,9349,1402,0,1,40,0.6119,0.8849,1.0,0.1151,-0.1072,0,0,1,0,0,0,0,146,165,255033,0.6191115611517126,15.198599999999999,0.8273261829526802,108975882,0.8273261829526802
498,11542,1402,0,1,40,0.5908,0.9535,1.0,0.0465,-0.0943,0,0,1,0,0,0,0,164,172,333837,0.6925207756232687,19.188000000000002,0.8204700190645214,131126744,0.8204700190645214
499,9927,1402,0,1,40,0.5907,0.8909,1.0,0.1091,-0.1077,0,0,1,0,0,0,0,147,165,261250,0.6301608558295374,15.4203,0.8316290794480116,114518850,0.8316290794480116
500,5519,1402,0,1,40,0.5253,0.4839,0.0,-0.5161,-0.1761,0,0,1,0,0,0,0,155,75,55187,0.26396040783782004,17.143,0.9110957784403035,58786040,0.9110957784403035
501,4881,1404,0,1,40,0.3404,0.3378,0.0,-0.6622,-0.1781,0,0,1,0,0,0,0,148,50,26290,0.20751429148082765,15.5992,1.0003144000227588,44671368,1.0003144000227588
502,9484,1400,0,1,40,0.5838,0.9484,1.0,0.0516,-0.1071,0,0,1,0,0,0,0,147,155,250210,0.6116743933112472,15.434999999999999,0.8377855498145886,108394100,0.8377855498145886
503,10986,1404,0,1,40,0.5758,0.9398,1.0,0.0602,-0.0944,0,0,1,0,0,0,0,156,166,335220,0.7197621574430526,17.3316,0.8299201221804757,124796532,0.8299201221804757
504,4995,1402,0,1,40,0.4014,0.3758,0.0,-0.6242,-0.1743,0,0,1,0,0,0,0,149,56,28768,0.20171195174691517,15.838700000000001,0.9734971769924259,46455728,0.9734971769924259
505,5702,1402,0,1,40,0.3431,0.3613,0.0,-0.6387,-0.1757,0,0,1,0,0,0,0,155,56,25252,0.16174414647642993,17.143,0.9809135891752017,48131440,0.9809135891752017
506,9518,1402,0,1,40,0.6278,0.9394,1.0,0.0606,-0.1099,0,0,1,0,0,0,0,155,165,336579,0.7700193176128296,17.143,0.8191285088273527,108442500,0.8191285088273527
507,5957,1404,0,1,40,0.4843,0.5,0.0,-0.5,-0.1634,0,0,1,0,0,0,0,152,76,47974,0.2308943251490431,16.4616,0.9199395630656025,55495821,0.9199395630656025
508,5617,1404,0,1,40,0.4618,0.483,0.0,-0.517,-0.1675,0,0,1,0,0,0,0,147,71,40736,0.21701427005435306,15.3909,0.934495937165824,55667475,0.934495937165824
509,9582,1404,0,1,40,0.5876,0.9427,1.0,0.0573,-0.1067,0,0,1,0,0,0,0,148,157,234624,0.5614143926859417,15.5992,0.8354381433048125,110653277,0.8354381433048125
510,9183,1404,0,1,40,0.6469,0.9,1.0,0.1,-0.0988,0,0,1,0,0,0,0,153,170,213710,0.47972512407548185,16.677,0.8132974640215304,106985563,0.8132974640215304
511,8726,1402,0,1,40,0.6246,0.9551,0.0,-0.0449,-0.1034,0,0,1,0,0,0,0,156,149,259894,0.6216168836512075,17.3628,0.8268489364449934,100142600,0.8268489364449934
512,9892,1402,0,1,40,0.6144,0.8772,1.0,0.1228,-0.1068,0,0,1,0,0,0,0,150,171,289168,0.6912052420644733,16.05,0.822208067722961,110834080,0.822208067722961
513,8457,1400,0,1,40,0.6434,0.9744,1.0,0.0256,-0.103,0,0,1,0,0,0,0,152,156,243588,0.5721934527508945,16.5072,0.8207474763279496,100016708,0.8207474763279496
514,2027,1402,0,1,40,0.6288,0.8974,0.0,-0.1026,-0.0013,0,0,1,0,0,0,0,78,70,32895,0.7994874604579045,4.336799999999999,0.9472046250809101,5959921,0.9472046250809101
515,5593,1402,0,1,40,0.379,0.3608,0.0,-0.6392,-0.1708,0,0,1,0,0,0,0,158,57,31787,0.2064602943679114,17.8066,0.9707052143594963,50460250,0.9707052143594963
516,8709,1402,0,1,40,0.6637,0.9398,1.0,0.0602,-0.1057,0,0,1,0,0,0,0,156,166,186116,0.3996163395646411,17.3628,0.8092173038485138,93716120,0.8092173038485138
517,5576,1400,0,1,40,0.4768,0.5,0.0,-0.5,-0.1609,0,0,1,0,0,0,0,146,73,31255,0.16332798749394373,15.2278,0.9289281747369464,55095304,0.9289281747369464
518,5357,1402,0,1,40,0.2981,0.3681,0.0,-0.6319,-0.9989,0,0,1,0,0,0,0,144,53,16290,0.12485890943234147,14.7888,1.0019264911126873,8404,1.0019264911126873
519,4635,1400,0,1,40,0.3379,0.3571,0.0,-0.6429,-0.1713,0,0,1,0,0,0,0,140,50,28928,0.2421720768983129,14.0,1.005423444944386,43757918,1.005423444944386
520,8957,1400,0,1,40,0.5526,0.993,1.0,0.007,-0.1059,0,0,1,0,0,0,0,141,142,211680,0.5889373666696553,14.1987,0.8543959525679975,108660918,0.8543959525679975
521,5261,1400,0,1,40,0.35,0.4014,0.0,-0.5986,-0.1774,0,0,1,0,0,0,0,142,57,20330,0.13990054452707815,14.398800000000001,0.9846199745679575,44871894,0.9846199745679575
522,5731,1400,0,1,40,0.4946,0.5786,0.0,-0.4214,-0.1562,0,0,1,0,0,0,0,140,81,60450,0.29688710934293605,14.0,0.9175667410353426,58181676,0.9175667410353426
523,1909,1400,0,1,40,0.5601,0.8857,1.0,0.1143,0.0029,0,0,1,0,0,0,0,62,70,21875,0.640599169388331,2.7466,0.992029942903488,4901340,0.992029942903488
524,2791,1400,0,1,40,0.6502,0.7822,1.0,0.2178,-0.0102,0,0,1,0,0,0,0,79,101,68724,0.9227078399409467,4.4556,0.9059882272327641,9194042,0.9059882272327641
525,6381,1400,0,1,40,0.4668,0.6471,0.0,-0.3529,-0.169,0,0,1,0,0,0,0,136,88,46480,0.21633624509490573,13.2056,0.9171545983043522,63802688,0.9171545983043522
526,8344,1400,0,1,40,0.5793,0.9054,1.0,0.0946,-0.1144,0,0,1,0,0,0,0,134,148,188604,0.5297708888328576,12.823799999999999,0.8494412995565486,84183231,0.8494412995565486
527,7998,1400,0,1,40,0.6448,0.858,1.0,0.142,-0.1309,0,0,1,0,0,0,0,139,162,191394,0.4734384457347318,13.8027,0.8242942732667513,80965157,0.8242942732667513
528,5480,1400,0,1,40,0.416,0.4927,0.0,-0.5073,-0.1606,0,0,1,0,0,0,0,138,68,27370,0.16246645665616616,13.6068,0.95344283891762,48278156,0.95344283891762
529,6397,1400,0,1,40,0.4915,0.5743,0.0,-0.4257,-0.1427,0,0,1,0,0,0,0,148,85,82296,0.36444436302060906,15.643600000000001,0.9089220422913736,60366066,0.9089220422913736
530,4915,1358,0,1,40,0.3822,0.3399,0.0,-0.6601,-0.2094,0,0,1,0,0,0,0,153,52,37944,0.2737448500557815,17.2431,0.9846767072837695,45263764,0.9846767072837695
531,5757,1358,0,1,40,0.5016,0.5133,0.0,-0.4867,-0.1848,0,0,1,0,0,0,0,150,77,32640,0.16220416813846694,16.575,0.9159571999376938,57065455,0.9159571999376938
532,4471,1360,0,1,40,0.4957,0.4336,0.0,-0.5664,-0.1785,0,0,1,0,0,0,0,143,62,28768,0.18592263866081188,15.0293,0.9449257394603038,45135840,0.9449257394603038
533,384,1358,0,1,40,0.4818,0.4872,0.0,-0.5128,-0.034,0,0,1,0,0,0,0,39,19,2940,0.7364143066889431,1.1193,1.27021305846951,949620,1.205559213793412
534,276,1362,0,1,40,0.4812,0.6786,0.0,-0.3214,-0.0416,0,0,1,0,0,0,0,28,19,1014,0.36100854580039565,0.5768,1.3190235017575778,677160,1.0846330254952563
535,4115,1360,0,1,40,0.3638,0.3712,0.0,-0.6288,-0.1893,0,0,1,0,0,0,0,132,49,19332,0.20205741072753874,12.817200000000001,1.0084148626780236,33734896,1.0084148626780236
536,3918,1362,0,1,40,0.4088,0.3333,0.0,-0.6667,-0.1857,0,0,1,0,0,0,0,141,47,15136,0.14411157588680348,14.593499999999999,0.9998390729641045,35938496,0.9998390729641045
537,4223,1360,0,1,40,0.3931,0.3451,0.0,-0.6549,-0.1873,0,0,1,0,0,0,0,142,49,16434,0.13532187050816408,14.824800000000002,0.9966412672500431,39098501,0.9966412672500431
538,4403,1360,0,1,40,0.4079,0.3636,0.0,-0.6364,-0.188,0,0,1,0,0,0,0,143,52,24725,0.2101355700269805,15.0293,0.9851843011421022,40271616,0.9851843011421022
539,2463,1360,0,1,40,0.614,0.5273,1.0,0.4727,-0.0092,0,0,1,0,0,0,0,58,110,44016,1.045024194896805,2.4708,0.9421341667057058,7497000,0.9421341667057058
540,3912,1362,0,1,40,0.4938,0.4504,0.0,-0.5496,-0.1853,0,0,1,0,0,0,0,131,59,23730,0.22537651080560622,12.6022,0.958148140435136,43244396,0.958148140435136
541,101,1362,0,1,40,0.4261,0.3636,0.0,-0.6364,-0.0307,0,0,1,0,0,0,0,22,8,651,0.7278222249836073,0.3542,1.6532730351836105,213027,0.4979658381973035
542,4130,1360,0,1,40,0.4206,0.4091,0.0,-0.5909,-0.1819,0,0,1,0,0,0,0,132,54,19306,0.18308614446850982,12.817200000000001,0.9842861439154169,41087500,0.9842861439154169
543,4214,1360,0,1,40,0.4065,0.3521,0.0,-0.6479,-0.1749,0,0,1,0,0,0,0,142,50,24360,0.20690208899054427,14.824800000000002,0.9912330283100167,37383948,0.9912330283100167
544,4487,1360,0,1,40,0.3508,0.3333,0.0,-0.6667,-0.1806,0,0,1,0,0,0,0,144,48,23214,0.18272447567480418,15.2496,1.0064201780874285,40943766,1.0064201780874285
545,3324,1360,0,1,40,0.4155,0.3884,0.0,-0.6116,-0.1938,0,0,1,0,0,0,0,121,47,13345,0.20698393361138176,10.769,1.0112124704271246,28471407,1.0112124704271246
546,3631,1362,0,1,40,0.4024,0.3952,0.0,-0.6048,-0.1864,0,0,1,0,0,0,0,124,49,17184,0.21184877855178477,11.283999999999999,1.0061426478296565,30252320,1.0061426478296565
547,3661,1358,0,1,40,0.3818,0.373,0.0,-0.627,-0.1879,0,0,1,0,0,0,0,126,47,16008,0.19111777569401434,11.692799999999998,1.0146694159435738,31965192,1.0146694159435738
548,3786,1362,0,1,40,0.4501,0.3778,0.0,-0.6222,-0.1924,0,0,1,0,0,0,0,135,51,19992,0.20034843205574915,13.378499999999999,0.9836431648945071,33658508,0.9836431648945071
549,3703,1362,0,1,40,0.3542,0.3853,0.0,-0.6148,-0.1893,0,0,1,0,0,0,0,122,47,17578,0.23421213979153893,10.9312,1.02291118102861,34199674,1.02291118102861
550,3936,1362,0,1,40,0.4144,0.3287,0.0,-0.6713,-0.192,0,0,1,0,0,0,0,143,47,16926,0.15160184982461783,15.014999999999999,0.9975642544827119,35008450,0.9975642544827119
551,3287,1362,0,1,40,0.4022,0.4017,0.0,-0.5983,-0.1866,0,0,1,0,0,0,0,117,47,14181,0.21198922331378045,10.0503,1.0169339924766663,25668600,1.0169339924766663
552,3671,1360,0,1,40,0.3545,0.3884,0.0,-0.6116,-0.1916,0,0,1,0,0,0,0,121,47,15575,0.2054072274970494,10.769,1.0235881007975165,29628300,1.0235881007975165
553,3437,1360,0,1,40,0.3855,0.395,0.0,-0.605,-0.1948,0,0,1,0,0,0,0,119,47,13366,0.19331252408043215,10.4125,1.0188981783430595,28693440,1.0188981783430595
554,4123,1360,0,1,40,0.3404,0.3534,0.0,-0.6466,-0.1923,0,0,1,0,0,0,0,133,47,15930,0.1460315059023743,13.0074,1.0179721444672662,36658962,1.0179721444672662
555,3666,1360,0,1,40,0.3916,0.3512,0.0,-0.6489,-0.1909,0,0,1,0,0,0,0,131,46,12558,0.15317641302479673,12.6153,1.0123706110146602,31132776,1.0123706110146602
556,4331,1360,0,1,40,0.3819,0.3427,0.0,-0.6573,-0.1872,0,0,1,0,0,0,0,143,49,19224,0.16543092781400887,15.0293,0.9982736064984642,36500139,0.9982736064984642
557,4048,1360,0,1,40,0.4032,0.3835,0.0,-0.6165,-0.1865,0,0,1,0,0,0,0,133,51,17088,0.15919902336437114,13.0074,0.9946032900479805,32034912,0.9946032900479805
558,3985,1362,0,1,40,0.3564,0.3721,0.0,-0.6279,-0.1903,0,0,1,0,0,0,0,129,48,16434,0.18713266256493102,12.2163,1.0146711574329432,35105425,1.0146711574329432
559,4019,1360,0,1,40,0.3669,0.3333,0.0,-0.6667,-0.1883,0,0,1,0,0,0,0,138,46,19482,0.18965927312623235,14.007000000000001,1.0128921745604789,35076552,1.0128921745604789
560,4409,1362,0,1,40,0.3987,0.3688,0.0,-0.6312,-0.1904,0,0,1,0,0,0,0,141,52,19482,0.1599641340216716,14.593499999999999,0.9881432034603205,35638824,0.9881432034603205
561,3920,1360,0,1,40,0.3995,0.3529,0.0,-0.6471,-0.1885,0,0,1,0,0,0,0,136,48,14608,0.12823203472550354,13.600000000000001,1.0018006930443422,32573040,1.0018006930443422
562,5003,1360,0,1,40,0.3535,0.363,0.0,-0.637,-0.1843,0,0,1,0,0,0,0,146,53,17836,0.13207945900253593,15.6658,0.9911909830601731,40219487,0.9911909830601731
563,6376,1360,0,1,40,0.3752,0.414,0.0,-0.586,-0.1925,0,0,1,0,0,0,0,157,65,22000,0.129997100396351,18.1178,0.955676862615524,48111234,0.955676862615524
564,6213,1356,0,1,40,0.3912,0.414,0.0,-0.586,-0.1834,0,0,1,0,0,0,0,157,65,25830,0.1455303454814473,18.1806,0.9528634624679898,44811429,0.9528634624679898
565,6170,1358,0,1,40,0.455,0.4837,0.0,-0.5163,-0.1833,0,0,1,0,0,0,0,153,74,31236,0.16663856710034353,17.2431,0.9281665183285008,53536328,0.9281665183285008
566,6232,1356,0,1,40,0.4568,0.5168,0.0,-0.4832,-0.1874,0,0,1,0,0,0,0,149,77,32500,0.1713828585414384,16.3751,0.9255702577244601,55098700,0.9255702577244601
567,229,1358,0,1,40,0.6234,0.4211,0.0,-0.5789,-0.0436,0,0,1,0,0,0,0,38,16,1581,0.46340346545177635,1.064,1.2405386585185667,532646,1.097628605057228
568,5877,1358,0,1,40,0.3884,0.4,0.0,-0.6,-0.1864,0,0,1,0,0,0,0,155,62,23210,0.1386404578555229,17.685499999999998,0.9600868767056493,48353293,0.9600868767056493
569,5702,1356,0,1,40,0.3514,0.396,0.0,-0.604,-0.1891,0,0,1,0,0,0,0,149,59,25704,0.176899115808512,16.3751,0.976014480520866,47938635,0.976014480520866
570,5852,1356,0,1,40,0.3333,0.3701,0.0,-0.6299,-0.1877,0,0,1,0,0,0,0,154,57,23985,0.1571104186230329,17.494400000000002,0.9808040533895543,51111144,0.9808040533895543
571,207,1356,0,1,40,0.5917,0.3333,0.0,-0.6667,-0.0448,0,0,1,0,0,0,0,39,13,920,0.33988422523454365,1.1232,1.3067563835796943,480871,1.0409621351595844
572,200,1358,0,1,40,0.6139,0.3784,0.0,-0.6216,-0.0473,0,0,1,0,0,0,0,37,14,1500,0.5374133507838242,1.0064,1.2802430149390285,487780,1.034692404673723
573,5970,1356,0,1,40,0.3622,0.3846,0.0,-0.6154,-0.19,0,0,1,0,0,0,0,156,60,22184,0.13627100439788006,17.94,0.9683163331288321,50752834,0.9683163331288321
574,6057,1358,0,1,40,0.3697,0.4,0.0,-0.6,-0.1901,0,0,1,0,0,0,0,155,62,28842,0.18127203025394173,17.685499999999998,0.9634236956817833,54628431,0.9634236956817833
575,6143,1358,0,1,40,0.3789,0.4013,0.0,-0.5987,-0.1895,0,0,1,0,0,0,0,157,63,23562,0.13674439608838604,18.1492,0.9588255083028648,50985360,0.9588255083028648
576,5786,1358,0,1,40,0.4018,0.3974,0.0,-0.6026,-0.1887,0,0,1,0,0,0,0,156,62,21412,0.12707035294366112,17.9244,0.9571312259676723,49871961,0.9571312259676723
577,5941,1356,0,1,40,0.3443,0.3974,0.0,-0.6026,-0.1865,0,0,1,0,0,0,0,151,60,24219,0.15370731347417022,16.8214,0.9740401610961612,50107005,0.9740401610961612
578,6277,1358,0,1,40,0.3849,0.414,0.0,-0.586,-0.189,0,0,1,0,0,0,0,157,65,20928,0.1238734209702238,18.1492,0.953968726811664,53434562,0.953968726811664
579,6008,1360,0,1,40,0.3514,0.3758,0.0,-0.6242,-0.1902,0,0,1,0,0,0,0,157,59,22400,0.14581489488269517,18.1178,0.9717627106418538,49820800,0.9717627106418538
580,6293,1356,0,1,40,0.4029,0.4387,0.0,-0.5613,-0.1961,0,0,1,0,0,0,0,155,68,26784,0.146112700817296,17.7165,0.9464772225655924,49864199,0.9464772225655924
581,6227,1358,0,1,40,0.3191,0.3807,0.0,-0.6194,-0.1911,0,0,1,0,0,0,0,155,59,23985,0.16601047943118358,17.685499999999998,0.9782693285011645,55449790,0.9782693285011645
582,6059,1358,0,1,40,0.397,0.4076,0.0,-0.5924,-0.1925,0,0,1,0,0,0,0,157,64,26574,0.16742585342419328,18.1492,0.9536498585895898,50100480,0.9536498585895898
583,6117,1358,0,1,40,0.4072,0.4351,0.0,-0.5649,-0.1855,0,0,1,0,0,0,0,154,67,20566,0.11442179249552115,17.4636,0.947905917114621,49741146,0.947905917114621
584,6181,1356,0,1,40,0.3906,0.3913,0.0,-0.6087,-0.193,0,0,1,0,0,0,0,161,63,24453,0.13861883328505784,19.1107,0.9547695846912733,52991184,0.9547695846912733
585,2406,1358,0,1,40,0.6186,0.9157,1.0,0.0843,-0.0222,0,0,1,0,0,0,0,76,83,38808,0.8700146438108364,4.256,0.9367924083870328,7227312,0.9367924083870328
586,5695,1358,0,1,40,0.436,0.4314,0.0,-0.5686,-0.1924,0,0,1,0,0,0,0,153,66,28696,0.17164404560127605,17.2431,0.9447649837669856,50629404,0.9447649837669856
587,2148,1358,0,1,40,0.5898,0.8831,1.0,0.1169,-0.0292,0,0,1,0,0,0,0,68,77,44116,1.215776276944231,3.4068,0.9638380656591539,5872108,0.9638380656591539
588,5817,1358,0,1,40,0.358,0.3974,0.0,-0.6026,-0.1957,0,0,1,0,0,0,0,151,60,27772,0.1759476497501482,16.7912,0.9716656494551309,44916750,0.9716656494551309
589,1961,1356,0,1,40,0.6149,0.8816,1.0,0.1184,-0.0193,0,0,1,0,0,0,0,67,76,31240,0.941286777068438,3.3098,0.9586464858474312,4923360,0.9586464858474312
590,1923,1356,0,1,40,0.667,0.974,1.0,0.026,-0.0206,0,0,1,0,0,0,0,75,77,31553,0.8058277462609591,4.1475,0.9283714630202775,5785992,0.9283714630202775
591,5993,1358,0,1,40,0.3996,0.3851,0.0,-0.6149,-0.2309,0,0,1,0,0,0,0,161,62,27820,0.16835210631201383,19.0946,0.9550320567269627,0,0.9550320567269627
592,5885,1358,0,1,40,0.3855,0.3885,0.0,-0.6115,-0.19,0,0,1,0,0,0,0,157,61,33864,0.20298519074507768,18.1492,0.9615999578526488,53082093,0.9615999578526488
593,2108,1358,0,1,40,0.6823,0.9405,1.0,0.0595,-0.0231,0,0,1,0,0,0,0,79,84,58328,1.2042918500208333,4.5978,0.9102703127372107,5271800,0.9102703127372107
594,6357,1358,0,1,40,0.4433,0.3815,0.0,-0.6185,-0.1902,0,0,1,0,0,0,0,173,66,33153,0.175372824041361,22.040200000000002,0.9340031365098888,54689862,0.9340031365098888
595,6404,1358,0,1,40,0.4556,0.3931,0.0,-0.6069,-0.1937,0,0,1,0,0,0,0,173,68,28875,0.14825665878582706,22.040200000000002,0.9281330831262362,56838260,0.9281330831262362
596,6676,1356,0,1,40,0.4225,0.4,0.0,-0.6,-0.1944,0,0,1,0,0,0,0,170,68,30720,0.15279557846266867,21.318,0.9357241090436041,60581840,0.9357241090436041
597,6294,1358,0,1,40,0.4089,0.3728,0.0,-0.6272,-0.1854,0,0,1,0,0,0,0,169,63,40086,0.22740022062339288,21.0236,0.9476729398154942,52503840,0.9476729398154942
598,6399,1356,0,1,40,0.4577,0.4035,0.0,-0.5965,-0.195,0,0,1,0,0,0,0,171,69,28396,0.13837464658814447,21.5631,0.9269007913688563,52748000,0.9269007913688563
599,7017,1358,0,1,40,0.4083,0.3785,0.0,-0.6215,-0.1942,0,0,1,0,0,0,0,177,67,42744,0.21769139001719184,23.0631,0.9369137285668285,64417221,0.9369137285668285
600,6337,1358,0,1,40,0.4176,0.3765,0.0,-0.6235,-0.1929,0,0,1,0,0,0,0,170,64,59856,0.33229397938324917,21.284000000000002,0.9437391842584493,56302824,0.9437391842584493
601,7250,1356,0,1,40,0.413,0.3855,0.0,-0.6145,-0.1955,0,0,1,0,0,0,0,179,69,37788,0.1759107726717016,23.628,0.9317961767565041,58977055,0.9317961767565041
602,6494,1356,0,1,40,0.4332,0.3918,0.0,-0.6082,-0.1923,0,0,1,0,0,0,0,171,67,45675,0.24115682890967333,21.5631,0.9349673955717442,59750417,0.9349673955717442
603,6999,1358,0,1,40,0.4816,0.4167,0.0,-0.5833,-0.1827,0,0,1,0,0,0,0,180,75,47025,0.1999566644441518,23.868,0.9092168752364067,60772268,0.9092168752364067
604,6661,1356,0,1,40,0.4233,0.3771,0.0,-0.6229,-0.1953,0,0,1,0,0,0,0,175,66,32851,0.16355778866456347,22.592499999999998,0.9368706950595539,63123408,0.9368706950595539
605,1834,1358,0,1,40,0.7061,0.975,0.0,-0.025,-0.0292,0,0,1,0,0,0,0,80,78,30976,0.7966539936636969,4.712,0.9062843773244383,4785816,0.9062843773244383
606,6562,1358,0,1,40,0.4403,0.3829,0.0,-0.6171,-0.1933,0,0,1,0,0,0,0,175,67,31875,0.16419432779277152,22.557499999999997,0.9318976656732528,60302306,0.9318976656732528
607,6210,1356,0,1,40,0.4654,0.375,0.0,-0.625,-0.1875,0,0,1,0,0,0,0,176,66,44829,0.2106953107327497,22.8448,0.9283870349138852,55542154,0.9283870349138852
608,6353,1358,0,1,40,0.435,0.3757,0.0,-0.6243,-0.192,0,0,1,0,0,0,0,173,65,31200,0.16756962837106953,22.040200000000002,0.9373295036328851,57817760,0.9373295036328851
609,6017,1356,0,1,40,0.4748,0.3918,0.0,-0.6082,-0.2044,0,0,1,0,0,0,0,171,67,37323,0.19709331342202202,21.5631,0.926850039298059,49632426,0.926850039298059
610,6430,1358,0,1,40,0.4627,0.3864,0.0,-0.6136,-0.187,0,0,1,0,0,0,0,176,68,35052,0.1681191201875389,22.8096,0.9254705438233036,53532880,0.9254705438233036
611,6276,1356,0,1,40,0.4877,0.4,0.0,-0.6,-0.1939,0,0,1,0,0,0,0,175,70,42966,0.21223423362744437,22.592499999999998,0.917637952502468,49217220,0.917637952502468
612,5706,1356,0,1,40,0.4498,0.3588,0.0,-0.6412,-0.1913,0,0,1,0,0,0,0,170,61,36974,0.21573466675662148,21.318,0.9433355466965886,47843784,0.9433355466965886
613,6206,1356,0,1,40,0.4362,0.3721,0.0,-0.6279,-0.1924,0,0,1,0,0,0,0,172,64,32896,0.18078589571193784,21.8096,0.9393324434177148,56452176,0.9393324434177148
614,6501,1356,0,1,40,0.4008,0.3543,0.0,-0.6457,-0.1916,0,0,1,0,0,0,0,175,62,29555,0.1648172670959707,22.592499999999998,0.9484238975759898,55158448,0.9484238975759898
615,6828,1358,0,1,40,0.5404,0.4637,0.0,-0.5363,-0.1933,0,0,1,0,0,0,0,179,83,45144,0.17439680505053146,23.592200000000002,0.8868424409833162,59929760,0.8868424409833162
616,6422,1358,0,1,40,0.4603,0.3886,0.0,-0.6114,-0.1838,0,0,1,0,0,0,0,175,68,38364,0.19474155876753743,22.557499999999997,0.9263804076516584,55689016,0.9263804076516584
617,6519,1356,0,1,40,0.4871,0.3966,0.0,-0.6033,-0.1921,0,0,1,0,0,0,0,179,71,52629,0.25055162771589684,23.628,0.9145019619366216,55951960,0.9145019619366216
618,6679,1358,0,1,40,0.4368,0.3785,0.0,-0.6215,-0.1917,0,0,1,0,0,0,0,177,67,44928,0.2174483758992949,23.0631,0.9317006675982292,60808880,0.9317006675982292
619,6625,1358,0,1,40,0.4527,0.382,0.0,-0.618,-0.1906,0,0,1,0,0,0,0,178,68,60723,0.3029983644609807,23.3358,0.9266078204904677,56281192,0.9266078204904677
620,6596,1358,0,1,40,0.4393,0.3931,0.0,-0.6069,-0.1881,0,0,1,0,0,0,0,173,68,53720,0.26210045662100456,22.040200000000002,0.9312785530643216,54835760,0.9312785530643216
621,2,1356,0,1,40,0.0,0.5,0.0,-0.5,-0.0039,0,0,1,0,0,0,0,2,1,2,0.2802,0.003,301000.0,1785,35819.0
622,6855,1358,0,1,40,0.4086,0.3873,0.0,-0.6127,-0.2,0,0,1,0,0,0,0,173,67,33796,0.17611823855402028,22.040200000000002,0.9386287524596182,60367356,0.9386287524596182
623,6543,1358,0,1,40,0.4544,0.3743,0.0,-0.6257,-0.189,0,0,1,0,0,0,0,179,67,44640,0.21367050489372463,23.592200000000002,0.9275109096471486,58414468,0.9275109096471486
624,6776,1358,0,1,40,0.4306,0.3886,0.0,-0.6114,-0.1925,0,0,1,0,0,0,0,175,68,34447,0.1832204723203796,22.557499999999997,0.9320490957043631,60934017,0.9320490957043631
625,6686,1356,0,1,40,0.4557,0.4104,0.0,-0.5896,-0.1969,0,0,1,0,0,0,0,173,71,36036,0.17748846082974884,22.0748,0.9232454137496855,60486360,0.9232454137496855
626,6662,1358,0,1,40,0.4081,0.3988,0.0,-0.6012,-0.1956,0,0,1,0,0,0,0,168,67,34846,0.18699676507980303,20.7816,0.9409341298048556,56929202,0.9409341298048556
627,6816,1358,0,1,40,0.5599,0.4888,0.0,-0.5112,-0.1981,0,0,1,0,0,0,0,178,87,53946,0.19998153480601963,23.3358,0.8783060311935995,62967150,0.8783060311935995
628,6525,1358,0,1,40,0.4285,0.3815,0.0,-0.6185,-0.1926,0,0,1,0,0,0,0,173,66,37252,0.18728623389081442,22.040200000000002,0.9367781570032923,57995562,0.9367781570032923
629,6605,1356,0,1,40,0.4604,0.3778,0.0,-0.6222,-0.1901,0,0,1,0,0,0,0,180,68,46810,0.20883999024189412,23.886000000000003,0.9242800634648596,60256328,0.9242800634648596
630,6644,1358,0,1,40,0.4438,0.3646,0.0,-0.6354,-0.1887,0,0,1,0,0,0,0,181,66,28476,0.13682935677186844,24.1273,0.9305029059775671,59336646,0.9305029059775671
631,6484,1358,0,1,40,0.4486,0.4167,0.0,-0.5833,-0.1975,0,0,1,0,0,0,0,168,70,26091,0.13399614987354003,20.7816,0.9283709090350606,57280042,0.9283709090350606
